MOP	language	text	length	rating_list	mean_rating	bigram_total_logprob	bigram_avg_logprob	bigram_SLOR	trigram_total_logprob	trigram_avg_logprob	trigram_SLOR
MOP4	en	It is excellent for skiing since lateral jumping movements can be used , the calves get well stretched and you also develop posture , balance and co-ordination .	25	4, 4, 4, 4, 4, 4, 4, 3, 3, 1, 3, 3, 4	3.46153846154	-87.369	-3.1203214285714287	2.3567000000000036	-85.5473	-3.0552607142857147	4.178399999999996
MOP4	en	The biggest area where the Renault scores is comfort and equipment .	11	4, 4, 3, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3	3.41176470588	-30.616	-2.5513333333333335	4.005400000000002	-30.5992	-2.549933333333333	4.0222000000000016
MOP4	en	Any earlier wheel-pit on this site could however , either have been demolished and rebuilt , or enlarged to take the new wheel .	21	3, 3, 1, 4, 4, 4, 3, 3, 3, 2, 2, 3, 1, 2, 3, 3, 1	2.64705882353	-65.098	-2.7124166666666665	7.037499999999994	-67.1868	-2.79945	4.948699999999988
MOP4	en	Along their flanks are arrays of proprioceptors which in part act like external arteries .	14	3, 4, 1, 4, 4, 4, 4, 2, 3, 4, 4, 3, 2, 4	3.28571428571	-36.4282	-2.4285466666666666	0.2734000000000023	-35.9967	-2.39978	0.7049000000000021
MOP4	en	North Harbour coach Brad Meurant said : ‘ Everybody helped their mates .	10	4, 4, 4, 2, 3, 4, 4, 4, 4, 4, 3, 3, 3, 4, 3, 3, 3, 4	3.5	-37.324	-2.871076923076923	3.2036000000000016	-37.2685	-2.8668076923076926	3.2590999999999966
MOP4	en	This year Marks and Spencer has leapt to the top slot , Shell is now second and Glaxo third .	18	4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 1, 1, 4, 3, 3, 3	3.375	-52.7635	-2.638175	3.113500000000002	-52.2599	-2.612995	3.6171000000000006
MOP4	en	Highly explosive eruptions of gas-charged magma originating in the upper mantle produce small , shallow craters called maars .	17	3, 4, 4, 3, 4, 2, 2, 4, 3, 4, 3, 4, 4, 4, 4, 4	3.5	-47.0943	-2.4786473684210524	2.0623000000000005	-46.8334	-2.464915789473684	2.3232
MOP4	en	Risk of change in the expected rate of long-term growth of the economy .	13	4, 2, 3, 3, 4, 3, 4, 4, 1, 4, 2, 3, 4, 3	3.14285714286	-31.6619	-2.2615642857142855	8.3738	-31.8417	-2.2744071428571426	8.193999999999999
MOP4	en	She stood outside the lifts in the hospital's main entrance with other visitors .	13	3, 4, 4, 3, 3, 4, 4, 4, 4, 3, 3, 3, 4, 4, 4, 3	3.5625	-36.5129	-2.6080642857142857	4.576599999999999	-36.5029	-2.60735	4.586600000000004
MOP4	en	A similar picture emerges in relation to the distribution of gross earnings among female manual workers .	16	4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 4, 3, 4, 4	3.6875	-50.9618	-2.9977529411764703	8.57	-50.074	-2.945529411764706	9.457799999999999
MOP4	en	Solicitors and suitably qualified Fellows of the Institute of Legal Executives .	11	3, 3, 4, 3, 3, 2, 3, 3, 3, 4, 3, 4, 2, 4, 3	3.13333333333	-37.3353	-3.1112749999999996	1.8896000000000015	-37.3659	-3.1138250000000003	1.8589999999999947
MOP4	en	Such an Order had to be laid before Parliament and was there debated on 6 December 1977 .	17	2, 2, 4, 4, 1, 3, 4, 3, 3, 4, 3, 3, 3, 1	2.85714285714	-46.9135	-2.6063055555555557	2.2351000000000028	-46.2945	-2.5719166666666666	2.8541000000000025
MOP4	en	‘ Yes , well , I always thought Augustine was a bit simplistic in his ideas , ’ said William , waspishly , as if he was talking about a rival academic .	25	4, 4, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4	3.76470588235	-78.2349	-2.3707545454545453	14.633700000000005	-76.8496	-2.3287757575757575	16.019000000000005
MOP4	en	The origins of Brazil's export success in military trainers and small civilian aircraft were quite different .	16	4, 3, 3, 3, 3, 2, 3, 4, 4, 4, 4, 3, 3, 4, 3	3.33333333333	-43.6551	-2.5679470588235294	5.929400000000001	-43.5695	-2.5629117647058823	6.015000000000001
MOP4	en	To my officers , it says why should we bother .	9	1, 3, 3, 4, 3, 1, 3, 3, 4, 3, 3, 3, 2, 2, 3, 3, 3, 3	2.77777777778	-30.5279	-2.7752636363636363	2.7512000000000008	-29.9599	-2.723627272727273	3.3191999999999986
MOP4	en	Her Royal Highness travelled in an aircraft of The Queen's Flight and was attended by Mrs Harry Cotterell .	18	3, 4, 1, 4, 4, 4, 4, 4, 4, 4, 3, 4, 3, 4, 4, 3, 3, 4	3.55555555556	-45.6452	-2.402378947368421	2.867599999999996	-45.7336	-2.4070315789473686	2.779199999999996
MOP4	en	In the last two years of the war I was in orbit visiting every station and squadron in my endless quest for Pathfinders .	23	4, 4, 1, 4, 4, 4, 4, 3, 4, 3, 3, 4, 4, 4, 4, 4	3.625	-62.5618	-2.6067416666666667	9.4707	-61.5763	-2.565679166666667	10.456199999999995
MOP4	en	The EC does not concern itself with national health or education policies .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4	3.875	-35.4597	-2.7276692307692305	3.185600000000001	-35.2853	-2.714253846153846	3.3599999999999994
MOP4	en	The leader makes all the decisions and issues instructions , expecting them to be obeyed without question .	16	4, 4, 3, 3, 4, 4, 2, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.6875	-51.4035	-2.85575	4.947600000000001	-51.5455	-2.8636388888888886	4.805600000000005
MOP4	en	Our investigative researchers ventured into the centre of London to find out if High Street shops are dog-friendly and if they're not , why not ?	24	2, 4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 3, 4, 4, 3, 4	3.5	-63.4844	-2.441707692307692	9.676200000000001	-64.413	-2.4774230769230767	8.747600000000006
MOP4	en	Now I understand why they paid Macaulay Culkin $3 million — he earned it .	12	3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.82352941176	-35.4758	-2.3650533333333335	3.1709999999999994	-34.8593	-2.3239533333333333	3.7875000000000014
MOP4	en	It is to such character string formats that we now turn .	11	3, 4, 3, 3, 4, 4, 1, 3, 4, 3, 1, 3, 3, 4, 4	3.13333333333	-33.7591	-2.813258333333333	4.505800000000001	-33.7629	-2.813575	4.501999999999995
MOP4	en	‘ He has been with me too , Brother , ’ Tundrish replied simply .	10	4, 3, 4, 4, 1, 3, 3, 3, 3, 3, 3, 4, 3	3.15384615385	-27.8781	-1.85854	5.854800000000001	-28.7235	-1.9149	5.009399999999999
MOP4	en	"He had registered with warm approval the tears of Antiochus III , when the rebel Achaeus was brought to him """" bound hand and foot """" ( 8.20.9 ) ."	24	3, 1, 1, 4, 2, 2, 2, 3, 3, 3, 4, 4, 3, 3, 3	2.73333333333	-63.2918	-2.1097266666666665	6.661499999999997	-62.8101	-2.09367	7.1432
MOP4	en	Of 18 patients who were alive at short term follow up ( mean ( range ) 19.4 ( 10–33 ) months ) , 14 were still alive in 1992 ( 69 ( 61–83 ) months ) .	25	3, 2, 1, 4, 2, 4, 1, 2, 3, 4, 2, 2, 3, 4, 2, 1	2.5	-102.055	-2.7582432432432435	4.10799999999999	-100.861	-2.725972972972973	5.3019999999999925
MOP4	en	The second approach can be a very productive strategy in a foreign language too .	14	3, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.76470588235	-37.8432	-2.5228800000000002	8.195499999999996	-38.1352	-2.5423466666666665	7.903500000000001
MOP4	en	He took the gun and went to the door , checking that the horse and cart were still safely tethered .	19	4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 4, 4, 4, 4, 4, 4	3.82352941176	-52.8118	-2.514847619047619	9.913600000000002	-52.4139	-2.4959	10.311500000000002
MOP4	en	I did not know how many species of trees there were , maybe more than 1,000 .	15	4, 4, 3, 4, 4, 3, 1, 4, 4, 3, 2, 4, 3, 3, 3	3.26666666667	-43.0867	-2.5345117647058824	11.556199999999997	-43.2974	-2.5469058823529416	11.345499999999994
MOP4	en	Front sash window , original fireplace , built in single wardrobes , radiator , power points , stripped wooden floors .	15	3, 4, 3, 3, 4, 3, 3, 4, 3, 4, 3, 3, 3	3.30769230769	-70.5979	-3.3618047619047617	-1.615799999999993	-69.8484	-3.3261142857142856	-0.8662999999999954
MOP4	en	The global level of HIV infection was expected to rise to 15-20,000,000 by 2000 , of which at least three-quarters would be in the developing world .	25	2, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4	3.6875	-64.4253	-2.386122222222222	9.4906	-64.4893	-2.3884925925925926	9.426599999999993
MOP4	en	The result has been to destroy much of the progress in health care over the years preceding each dispute .	19	2, 4, 3, 4, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3	3.25	-53.1566	-2.6578299999999997	6.091200000000001	-51.7112	-2.58556	7.5366
MOP4	en	Woil's escape was over , and it had all taken less than a minute and a half .	16	3, 4, 4, 4, 4, 4, 3, 2, 4, 3, 4, 3, 4, 4, 4, 4, 3	3.58823529412	-37.63	-2.0905555555555555	7.530699999999996	-35.4112	-1.9672888888888889	9.749499999999998
MOP4	en	Laughter gleamed in his eyes as he met her belligerent stare .	11	4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4	3.8	-36.1827	-3.0152249999999996	4.752500000000005	-35.3665	-2.9472083333333337	5.5687
MOP4	en	They were only minutes from the railway station , the service was frequent .	12	3, 3, 2, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 2, 4, 3, 3	3.05882352941	-33.2906	-2.3779	7.1495999999999995	-33.623	-2.401642857142857	6.8172
MOP4	en	Perhaps most significantly of all , three of boxing's all-time greats — Ali , Robinson and Armstrong — were born into comfortable circumstances .	19	4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 1	3.66666666667	-48.1389	-2.0057875	3.6595999999999975	-47.2118	-1.9671583333333331	4.5867
MOP4	en	The Halifax Building Society , where the bombers had placed their device , is now a heap of rubble .	17	4, 4, 4, 4, 3, 4, 4, 2, 4, 4, 4, 4, 4, 4	3.78571428571	-46.263	-2.31315	4.046500000000002	-46.0571	-2.302855	4.2524000000000015
MOP4	en	There's no other catalogue quite like the OXFAM Christmas catalogue .	10	4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3	3.8125	-25.7788	-2.3435272727272727	5.291699999999999	-25.8431	-2.349372727272727	5.227399999999999
MOP4	en	‘ Unless there are more resources pumped in , this is going to happen , ’ she said .	14	4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4	3.84210526316	-37.2786	-1.9620315789473683	11.067300000000003	-36.9698	-1.945778947368421	11.376100000000001
MOP4	en	It was a way of thinking and behaving .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 3, 4, 4, 4, 4	3.83333333333	-20.7833	-2.3092555555555556	3.4807999999999986	-20.2989	-2.2554333333333334	3.9651999999999994
MOP4	en	‘ Yes , ’ she said briefly , and for a few moments they studied each other .	13	3, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 3	3.6875	-34.56	-1.9200000000000002	10.954999999999998	-33.927	-1.8848333333333334	11.588000000000001
MOP4	en	On a slow surface , both sets of bowlers bowled straight , and the batsmen were loath to take risks to break up their line .	23	1, 3, 3, 3, 3, 3, 4, 2, 2, 2, 2, 4, 3, 1, 4, 3	2.6875	-52.4643	-2.0178576923076923	8.914899999999996	-52.7293	-2.02805	8.649899999999995
MOP4	en	The parts of the statute are arranged in three groups .	10	4, 4, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4	3.77777777778	-25.843	-2.3493636363636363	6.011900000000001	-25.1491	-2.286281818181818	6.7058
MOP4	en	Strangely , his only international appearance was for the English against the Scottish League in 1914 .	15	2, 4, 3, 4, 3, 4, 4, 3, 3, 4, 3, 4, 2, 4, 4, 4	3.4375	-42.3642	-2.4920117647058824	2.6371000000000038	-41.2635	-2.427264705882353	3.7378
MOP4	en	It's Saturday night and they may not come .	8	4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.92857142857	-19.0812	-2.1201333333333334	4.065000000000001	-20.1892	-2.2432444444444446	2.9570000000000007
MOP4	en	Throughout the discussions information provided by the other sites is kept confidential .	12	1, 3, 3, 4, 4, 4, 4, 4, 3, 2, 4, 3, 4, 3, 3, 3	3.25	-37.5339	-2.8872230769230773	5.452199999999998	-37.4628	-2.8817538461538463	5.523299999999999
MOP4	en	In a number of instances reminders were required ( both written and by telephone ) .	13	4, 4, 4, 3, 1, 4, 3, 4, 4, 4, 2, 4, 3, 4, 4, 4, 3, 4	3.5	-45.322	-2.832625	3.4861000000000004	-45.6379	-2.85236875	3.1702000000000012
MOP4	en	As Montagu ( 1976 ) has stated again and again , the social activity of war need have no relationship with the inner state of aggression .	23	4, 4, 2, 4, 2, 3, 4, 4, 3, 4, 4, 4, 2	3.38461538462	-63.7394	-2.3607185185185187	8.415399999999991	-61.61	-2.281851851851852	10.544799999999995
MOP4	en	That , then , is the theory — but how does it work out in practice ?	13	3, 3, 4, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 4, 4	3.4	-38.0649	-2.2391117647058825	4.206299999999999	-40.4795	-2.3811470588235295	1.7916999999999987
MOP4	en	However , things can look rather different from the angle of those just above the exemption limit .	16	4, 4, 4, 2, 4, 2, 3, 3, 4, 2, 3, 4, 4, 2, 4, 4, 3	3.29411764706	-48.7063	-2.7059055555555553	6.231999999999999	-47.8228	-2.6568222222222224	7.115499999999997
MOP4	en	"Repeating what they hear , women on the right claim that something called """" Salvadorean democracy """" is in danger ."	17	3, 4, 3, 4, 4, 2, 3, 4, 3, 4, 3, 4, 4, 4, 3, 4	3.5	-49.0657	-2.336461904761905	6.054000000000002	-48.9115	-2.3291190476190473	6.208200000000005
MOP4	en	Table I summarises the clinical features of these patients .	9	4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4	3.85714285714	-26.8612	-2.68612	4.1204	-26.8493	-2.68493	4.132300000000001
MOP4	en	Further information from S. S. Langer , RSC , Burlington House , Piccadilly , London W1V 0BN .	13	2, 2, 3, 2, 2, 1, 4, 1, 4, 3, 2, 4, 3, 1, 3, 3, 2	2.47058823529	-18.1066	-1.0059222222222222	3.1082	-18.8844	-1.0491333333333333	2.330400000000001
MOP4	en	The Jarisch-Herxheimer reaction , usually shortened to the ‘ Herxheimer ’ reaction , follows the initial dose of treatment of syphilis in a proportion of cases .	22	4, 4, 3, 4, 4, 4, 4, 3, 4, 3, 3, 4, 3, 4, 4	3.66666666667	-52.1852	-1.9327851851851852	9.652499999999996	-52.3917	-1.9404333333333332	9.445999999999998
MOP4	en	Ideally this will not be necessary if those who send them have a vision for and support the work financially .	20	3, 4, 4, 4, 4, 2, 2, 2, 4, 4, 3, 4, 4, 2, 3	3.26666666667	-57.9033	-2.7573	5.985299999999995	-59.1594	-2.8171142857142857	4.729199999999999
MOP4	en	Looking around the room , at the old , worn furniture , I realized that Herbert must be very poor .	17	4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.88235294118	-48.5007	-2.309557142857143	10.518	-48.7355	-2.320738095238095	10.2832
MOP4	en	They will be joined by John Tierney and John Kerr .	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.94117647059	-24.053	-2.1866363636363637	6.051299999999998	-23.3493	-2.122663636363636	6.754999999999999
MOP4	en	Yet the trophy sits in Jim's office at Peel Park and will stay there .	14	4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4	3.82352941176	-38.8662	-2.59108	3.8344999999999985	-38.0689	-2.5379266666666664	4.631799999999998
MOP4	en	Homology searches of the Leeds and Swiss protein data bases failed to detect any significant similarity with any other protein .	20	2, 3, 3, 4, 4, 4, 4, 2, 2, 3, 4, 4, 3, 3, 4, 4	3.3125	-50.8605	-2.4219285714285714	5.742899999999999	-51.1647	-2.436414285714286	5.438699999999997
MOP4	en	‘ It could have something to do with Angy's murder .	9	3, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4	3.73333333333	-17.3494	-1.5772181818181819	7.346700000000002	-15.8596	-1.4417818181818183	8.836500000000001
MOP4	en	Ranchers , who see themselves as the guardians of the west , say that grazing generates economic stability and feeds the nation .	20	4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.9375	-66.9091	-2.9090913043478257	7.9410000000000025	-67.9755	-2.9554565217391304	6.874600000000001
MOP4	en	This man was buried here in the fourth century .	9	4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4	3.875	-21.8481	-2.1848099999999997	7.8477	-21.5356	-2.1535599999999997	8.1602
MOP4	en	They start to question , and they start to dream . ’	9	3, 4, 4, 3, 3, 4, 4, 4, 3, 2, 4, 4	3.5	-30.0734	-2.5061166666666668	0.6174	-29.986	-2.4988333333333332	0.7047999999999988
MOP4	en	A water softener works on the principle of ‘ ion exchange ’ .	10	4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4	3.875	-29.4465	-2.2651153846153846	6.950400000000002	-29.33	-2.256153846153846	7.066900000000004
MOP4	en	"Steve Jones ( he speaks specifically about Jones' zealous christianity ) : """" A lot of people are simply uncomfortable with some people's """" over-religiosity """" or whatever you call it ."	25	3, 3, 2, 3, 3, 3, 3, 3, 4, 2, 2, 3, 4, 3, 3, 4	3.0	-63.145	-1.97328125	9.59709999999999	-60.4721	-1.889753125	12.269999999999996
MOP4	en	He looked up at Athelstan , his face beaming with pride .	10	4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4	3.85714285714	-25.2172	-2.101433333333333	7.6892	-23.9993	-1.9999416666666667	8.907099999999996
MOP4	en	We want to give the children positive memories which they can draw on during the difficult times at home to build a better country .	24	4, 4, 4, 4, 4, 3, 4, 3, 4, 3, 3, 4, 4, 3, 4	3.66666666667	-63.1424	-2.525696	12.850100000000005	-61.8193	-2.472772	14.173200000000008
MOP4	en	‘ The PLO tried to sabotage the departure of the Muslims .	10	4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4	3.85714285714	-21.2303	-1.7691916666666667	2.6357	-21.3917	-1.7826416666666667	2.4742999999999995
MOP4	en	MOTOROLA GETS THE GLOVES OFF IN BATTLE WITH ITS OLD RIVAL , PRICES POWERPC PRICED TO BEAT PENTIUM	17	2, 3, 1, 2, 3, 3, 3, 2, 4, 3, 3, 2, 3	2.61538461538	-53.5566	-2.975366666666667	-0.35180000000000433	-53.2255	-2.956972222222222	-0.020699999999997942
MOP4	en	Mutalibov told Izvestiya , from his hiding place in Russia , that the charges were political persecution .	15	3, 4, 3, 4, 3, 4, 3, 3, 2, 4, 4, 4, 4	3.46153846154	-36.9993	-2.0555166666666667	6.3857	-36.8238	-2.0457666666666667	6.5611999999999995
MOP4	en	My proposition , I assure you , would be to our mutual benefit . ’	11	3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 3	3.71428571429	-45.1415	-3.0094333333333334	-0.5414999999999992	-44.2701	-2.95134	0.3299000000000021
MOP4	en	Only in John's Gospel does he make one curious and profoundly interesting statement .	13	4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 2, 4, 4	3.28571428571	-34.849	-2.4892142857142856	3.367200000000004	-34.2785	-2.448464285714286	3.9376999999999995
MOP4	en	They were returning from a day's repair and construction work at an army base in Omagh .	16	3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 3	3.61111111111	-42.6941	-2.5114176470588236	8.0045	-43.1289	-2.5369941176470587	7.569699999999997
MOP4	en	Inside the top hotels all is First World ordered calm : state-of-the-art swimming pools , satellite television and chocolates on the pillow at night .	22	3, 1, 2, 2, 4, 1, 3, 3, 4, 3, 2, 2, 2, 4, 4, 2	2.625	-68.4028	-2.736112	8.086799999999997	-68.125	-2.725	8.364599999999996
MOP4	en	It seems strange to extend the hand of friendship and economic co-operation to the same countries that we are threatening with mass extermination .	23	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.94117647059	-60.6205	-2.5258541666666665	8.2793	-60.9522	-2.539675	7.947600000000001
MOP4	en	The buildings were transformed rather successfully into a gallery for Bohemian art by František Cubr and Josef Pilar , in the 1960s .	21	4, 4, 3, 3, 4, 3, 2, 3, 4, 4, 4, 4, 4, 4, 3, 4	3.5625	-46.723	-2.0314347826086956	1.1640000000000015	-46.131	-2.005695652173913	1.7560000000000002
MOP4	en	But the other part cried out against the mere idea of her being someone else's wife .	16	4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 3	3.71428571429	-43.395	-2.5526470588235295	10.003699999999995	-43.7386	-2.572858823529412	9.6601
MOP4	en	These problems or investigations are expected to be diverse .	9	3, 3, 4, 4, 4, 4, 3, 4, 3, 4, 3, 4, 4, 3	3.57142857143	-26.6856	-2.6685600000000003	5.185199999999998	-25.9126	-2.59126	5.958199999999998
MOP4	en	Between August 1975 and December 1978 the COS-B satellite observed 2CG342–02 on five occasions and catalogued it as the tenth-strongest γ -ray source .	21	4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4	3.82352941176	-46.3434	-1.930975	-0.26720000000000255	-45.7818	-1.9075749999999998	0.2944000000000031
MOP4	en	Not like a Saturday night at all though , not really . ’	10	2, 4, 3, 4, 3, 3, 2, 4, 4, 3, 3, 3, 3, 4	3.21428571429	-29.3645	-2.258807692307692	-0.16979999999999862	-30.183	-2.3217692307692306	-0.9882999999999988
MOP4	en	Hopeful for what he will not miss when it fails	10	3, 2, 1, 3, 1, 2, 2, 1, 3, 1, 2, 2, 3, 2, 3	2.06666666667	-33.5864	-3.35864	0.09190000000000254	-33.5092	-3.35092	0.16910000000000025
MOP4	en	And what would you have done if Schemichal got hold of you and threw you off the pitch like last night ?	21	1, 2, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3	3.46666666667	-53.5987	-2.4363045454545453	8.025199999999998	-54.8452	-2.4929636363636365	6.778700000000001
MOP4	en	I should add that in argument he also invited my attention to paragraph 5(7) and I will refer to that :	20	3, 1, 3, 1, 2, 4, 2, 1, 4, 3, 4, 3, 3, 3, 3	2.66666666667	-64.5288	-3.0728	2.6561999999999983	-65.6266	-3.1250761904761903	1.558400000000006
MOP4	en	Once I was pleased with the bottom group I copied it , as a mirror image , at the top of the picture .	21	2, 4, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 4, 4, 3, 3, 3	3.29411764706	-63.1578	-2.631575	8.797199999999997	-61.5603	-2.5650125	10.3947
MOP4	en	From then , the path to the double helix was clear .	10	3, 4, 4, 3, 3, 3, 4, 4, 3, 2, 4, 3, 4, 3, 3, 4, 4	3.41176470588	-24.6652	-2.0554333333333332	3.899600000000003	-24.3032	-2.0252666666666665	4.261600000000001
MOP4	en	Sun is also preparing its Scorpion eight-way Sparc desktop machine for launch at the SunWorld show on May 11 .	19	3, 4, 4, 3, 4, 3, 4, 3, 4, 3, 3, 3, 4, 4, 1, 3, 4	3.35294117647	-47.2993	-2.364965	0.7042999999999964	-46.9743	-2.348715	1.0292999999999992
MOP4	en	Therefore political and economic accounting of the costs and benefits of soil conservation programmes for others outside the directly affected areas is potentially relevant .	24	3, 3, 3, 4, 3, 1, 4, 3, 4, 3, 4, 1, 4, 3, 4, 4, 4	3.23529411765	-77.2824	-3.091296	3.6373000000000104	-75.5063	-3.0202519999999997	5.41340000000001
MOP4	en	Does he further agree that there is a need to reopen neighbourhood police stations and to put more emphasis on community policing ?	22	3, 4, 4, 4, 3, 3, 3, 4, 3, 3, 4, 4, 1, 4, 4, 4, 4	3.47058823529	-51.6471	-2.245526086956522	8.055299999999995	-54.2326	-2.3579391304347825	5.469799999999999
MOP4	en	A fortnight later Edward sealed the text and issued it to all sheriffs .	13	3, 3, 3, 4, 4, 4, 4, 1, 4, 3, 4, 4, 3, 3	3.35714285714	-36.8961	-2.635435714285714	-0.4283000000000001	-36.759	-2.625642857142857	-0.29120000000000346
MOP4	en	Since then , it has been as keenly followed as many full-length TV programmes .	13	4, 3, 1, 3, 4, 3, 3, 3, 3, 3, 2, 4, 4, 3, 3	3.06666666667	-30.2058	-2.01372	5.4528	-29.8236	-1.98824	5.835000000000001
MOP4	en	Questionnaires sent by post are not returned and interviews are refused .	11	2, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.76470588235	-37.2142	-3.101183333333333	3.640900000000002	-36.8046	-3.06705	4.0504999999999995
MOP4	en	The operation will eventually involve more than 35,000 troops from at least nine countries .	14	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0	-38.8387	-2.589246666666667	8.098199999999999	-39.7264	-2.6484266666666665	7.210500000000003
MOP4	en	UI will no longer be just a requirements body or a marketing arm for USL .	15	4, 4, 4, 4, 2, 3, 3, 2, 2, 4, 2, 1, 4, 4, 3, 3	3.0625	-37.8422	-2.3651375	4.742000000000004	-37.8684	-2.366775	4.7158000000000015
MOP4	en	Before explaining how to tackle a course race it is worth looking at what makes one sailor go faster than another .	21	4, 4, 4, 4, 4, 4, 3, 2, 3, 1, 4, 4, 2, 3, 3, 4, 4, 3	3.33333333333	-64.6329	-2.9378590909090914	10.35629999999999	-66.0456	-3.002072727272727	8.943600000000004
MOP4	en	Only there was nowhere else she could go .	8	3, 4, 3, 4, 4, 4, 4, 3, 4, 2, 3, 3, 4, 4, 4, 3, 4, 4	3.55555555556	-22.7157	-2.5239666666666665	4.772600000000001	-23.6672	-2.629688888888889	3.8210999999999977
MOP4	en	Though his features looked as if they'd been carved from stone , in the depths of his gaze something stirred .	19	4, 3, 3, 3, 4, 3, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.625	-57.8797	-2.7561761904761903	8.537199999999999	-57.1012	-2.7191047619047617	9.3157
MOP4	en	On both topics , however , the status quo has changed radically compared to 1979 .	13	4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4	3.875	-32.5084	-2.031775	15.154699999999998	-32.2421	-2.01513125	15.421
MOP4	en	These percentages were not uniform across the country : local specialities dictated what was available .	14	4, 2, 3, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4	3.72222222222	-44.8789	-2.80493125	4.391399999999997	-43.6164	-2.726025	5.6539
MOP4	en	‘ I can't hear anything , ’ said the chaplain angrily .	8	4, 4, 3, 4, 3, 2, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4	3.66666666667	-32.87	-2.7391666666666663	2.461500000000001	-32.8546	-2.737883333333333	2.4769000000000005
MOP4	en	‘ We may never know the exact number of deaths .	9	4, 3, 4, 3, 4, 4, 2, 4, 4, 2, 4, 4, 4, 4, 4, 4	3.625	-25.4941	-2.3176454545454543	5.803599999999999	-26.2196	-2.3836	5.078099999999999
MOP4	en	These were rejected on April 17 and 18 respectively .	9	4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4	3.92307692308	-34.2104	-3.42104	2.1837000000000018	-33.9962	-3.39962	2.3979
